
la	il	DET
colomba	colomba	NOUN

oltretutto	oltretutto	ADV
un	uno	DET
abissino	abissino	NOUN
per	per	ADP
contrasto	contrasto	NOUN
eh	eh	INTJ
per	per	ADP
contrario	contrario	NOUN

l'	il	DET
abissino	abissino	NOUN
nero	nero	ADJ
la	il	DET
colomba	colomba	NOUN
bianca	bianco	ADJ
eh	eh	INTJ
già	già	ADV
quello	quello	PRON
stridente	stridente	NOUN
mh	mh	INTJ

ma	ma	CCONJ
vedremo	vedere	VERB
prestissimo	presto	ADJ
che	che	SCONJ

un'	uno	DET
altra	altro	ADJ

trasfigurazione	trasfigurazione	NOUN
o	o	CCONJ
configurazione	configurazione	NOUN
di	di	ADP
l'	il	DET
abissino	abissino	NOUN
invece	invece	ADV

michelino	Michelino	PROPN
la	la	PRON
troverà	trovare	VERB
in	in	ADP
una	uno	DET
persona	persona	NOUN
[PAUSE]	[PAUSE]	X
diciamo	dire	VERB
così	così	ADV

assolutamente	assolutamente	ADV
insospettabile	insospettabile	ADJ

iorno	iorno	NOUN
appresso	appresso	ADJ
verso	verso	ADP
le	il	DET
quattro	quattro	NUM
di	di	ADP
dopo	dopo	ADV
pranzo	pranzo	NOUN
a	a	DET
mammà	mammà	NOUN
lo	lo	PRON
lavò	lavare	VERB
lo	lo	PRON
pettinò	pettinare	VERB
e	e	CCONJ
lo	lo	PRON
vestì	vestire	VERB
bono	bono	ADV
((legge))	[READ]	X

in	in	ADP
dove	dove	ADV
andiamo	andare	VERB
mamà	mamà	NOUN
in	in	ADP
chiesa	chiesa	NOUN
((legge))	[READ]	X

posso	potere	AUX
purtari	purtari	VERB
u	u	DET
moschettu	moschettu	NOUN
((legge))	[READ]	X

in	in	ADP
chiesa	chiesa	NOUN
non	non	ADV
si	si	PRON
portano	portare	VERB
armi	arma	NOUN
manco	manco	ADV
quelle	quello	PRON
per	per	ADP
finta	finta	NOUN
((legge))	[READ]	X

per	per	ADP
finta	finta	NOUN
ma	ma	CCONJ
se	se	SCONJ
c'	ci	PRON
aveva	avere	AUX
ammazzato	ammazzare	VERB
bissino	bissino	NOUN
con	con	ADP
il	il	DET
mantello	mantello	NOUN
bianco	bianco	ADJ
((legge))	[READ]	X

e	e	CCONJ
che	che	SCONJ
c'	ci	PRON
andiamo	andare	VERB
a	a	ADP
fare	fare	VERB
in	in	ADP
chiesa	chiesa	NOUN
((legge))	[READ]	X

devi	dovere	AUX
cominciare	cominciare	VERB
a	a	ADP
imparare	imparare	VERB
le	il	DET
cose	cosa	NOUN
di	di	ADP
dio	Dio	PROPN
ti	ti	PRON
devi	dovere	AUX
priparare	priparare	VERB
per	per	ADP
la	il	DET
prima	primo	ADJ
comunione	comunione	NOUN
((legge))	[READ]	X

quand'	quando	ADV
è	essere	VERB
che	che	PRON
la	la	PRON
faccio	fare	VERB
poi	poi	ADV
si	si	PRON
vede	vedere	VERB
((legge))	[READ]	X

e	e	CCONJ
mentre	mentre	SCONJ
a	a	ADP
mia	mia	PRON
mi	mi	PRON
insignano	insegnare	VERB
le	il	DET
cose	cosa	NOUN
di	di	ADP
dio	Dio	PROPN
tu	tu	PRON
che	che	PRON
fai	fare	VERB
((legge))	[READ]	X

me	me	PRON
ne	ne	PRON
vado	andare	VERB
a	a	ADP
spasso	spasso	NOUN
[PAUSE]	[PAUSE]	X
dopo	dopo	ADP
un'	uno	DET
orata	orata	NOUN
torno	tornare	VERB
a	a	ADP
pigliar	pigliare	VERB
ti	ti	PRON
((legge))	[READ]	X

ci	ci	PRON
dovrai	dovere	AUX
andare	andare	VERB
una	uno	DET
volta	volta	NOUN
a	a	ADP
la	il	DET
simana	simana	NOUN
((legge))	[READ]	X

fino	fino	ADV
a	a	ADP
quanno	quanno	ADV
((legge))	[READ]	X

ce	ce	PRON
lo	lo	PRON
dirà	dire	VERB
padre	padre	NOUN
burruano	Burruano	PROPN
quando	quando	SCONJ
sarai	essere	AUX
pronto	pronto	ADJ
a	a	ADP
ricivere	ricivere	VERB
la	il	DET
comunione	comunione	NOUN
((legge))	[READ]	X

padre	padre	NOUN
burruano	Burruano	PROPN
era	essere	AUX
un	uno	DET
quarantino	quarantino	NOUN
eleganti	eleganti	ADJ
la	il	DET
tonaca	tonaca	NOUN
senza	senza	ADP
una	uno	DET
macchia	macchia	NOUN
o	o	CCONJ
una	uno	DET
piega	piega	NOUN
((legge))	[READ]	X

le	il	DET
scarpi	scarpe	NOUN
lucitatissime	lucitate	ADJ
((legge))	[READ]	X

colletto	colletto	NOUN
e	e	CCONJ
polsini	polsino	NOUN
d'	di	ADP
un	uno	DET
bianco	bianco	NOUN
che	che	PRON
a	a	ADP
momenti	momento	NOUN
sbrilluccicava	sbrilluccicare	VERB
((legge))	[READ]	X

ralogio	ralogio	NOUN
e	e	CCONJ
occhiali	occhiale	NOUN
d'	di	ADP
oro	oro	NOUN
((legge))	[READ]	X

dopo	dopo	ADP
ogni	ogni	DET
cosa	cosa	NOUN
che	che	PRON
diciva	dire	VERB
spiava	spiava	VERB
i	il	DET
picciliggi	picciliggi	NOUN
che	che	PRON
aveva	avere	VERB
davanti	davanti	ADV
((legge))	[READ]	X

chi	chi	PRON
ha	avere	AUX
capito	capire	VERB
quello	quello	PRON
che	che	PRON
ho	avere	AUX
detto	dire	VERB
((legge))	[READ]	X

michilino	Michelino	PROPN
[PAUSE]	[PAUSE]	X
che	che	PRON
senza	senza	ADP
manco	manco	ADV
essiri	essiri	AUX
ancora	ancora	ADV
andato	andare	VERB
a	a	ADP
scola	scola	NOUN
sapiva	sapiva	VERB
il	il	DET
leggiuto	leggiuto	NOUN
e	e	CCONJ
lo	il	DET
scrivuto	scrivuto	NOUN
((legge))	[READ]	X

si	si	PRON
trovò	trovare	VERB
il	il	DET
più	più	ADV
avvantaggiato	avvantaggiare	VERB
tra	tra	ADP
quella	quello	DET
decina	decina	NOUN
di	di	ADP
carusi	caruso	NOUN
((legge))	[READ]	X

figli	figlio	NOUN
di	di	ADP
gente	gente	NOUN
vascia	vascia	ADJ
gnoranti	gnorante	ADJ
e	e	CCONJ
vastasa	vastaso	ADJ
((legge))	[READ]	X

x	x	SYM
x	x	SYM
viggiani	viggiani	ADJ
((legge))	[READ]	X

spalloni	spallone	NOUN
portuali	portuale	ADJ
((legge))	[READ]	X

era	essere	AUX
sempre	sempre	ADV
michilino	Michelino	PROPN
a	a	ADP
issare	issare	VERB
la	il	DET
mano	mano	NOUN
per	per	ADP
dire	dire	VERB
che	che	SCONJ
aveva	avere	AUX
capito	capire	VERB
((legge))	[READ]	X

michelino	Michelino	PROPN
si	si	PRON
trova	trovare	VERB
cioè	cioè	ADV
in	in	ADP
una	uno	DET
classe	classe	NOUN
eh	eh	INTJ

di	di	ADP
eheh	eheh	INTJ
di	di	ADP
insegnamento	insegnamento	NOUN
di	di	ADP
la	la	PRON
di	di	ADP
la	il	DET
religione	religione	NOUN
dove	dove	ADV
è	essere	AUX
l'	il	DET
unico	unico	ADJ
che	che	PRON
praticamente	praticamente	ADV
capisce	capire	VERB
qualcosa	qualcosa	PRON
gli	il	DET
altri	altro	PRON
son	essere	AUX
tutti	tutto	PRON

bambini	bambino	NOUN
ignoranti	ignorante	ADJ
figli	figlio	NOUN
di	di	ADP
gente	gente	NOUN
bassa	basso	ADJ
cioè	cioè	CCONJ
di	di	ADP
bassa	basso	ADJ
condizione	condizione	NOUN
eh	eh	INTJ

ignoranti	ignorante	ADJ
e	e	CCONJ
vastasa	vastasa	ADJ
pure	pure	ADV
[PAUSE]	[PAUSE]	X
pescatori	pescatore	NOUN
carrettieri	carrettiere	NOUN
villani	villano	NOUN
e	e	CCONJ

e	e	CCONJ
spalloni	spallone	NOUN
portuali	portuale	ADJ
cioè	cioè	CCONJ
insomma	insomma	ADV
facchini	facchino	NOUN
insomma	insomma	ADV
gente	gente	NOUN
di	di	ADP
fatica	fatica	NOUN
eh	eh	INTJ

ma	ma	CCONJ
era	essere	AUX
sempre	sempre	ADV
michelino	Michelino	PROPN
che	che	PRON
alzava	alzare	VERB
la	il	DET
mano	mano	NOUN
per	per	ADP
dire	dire	VERB
che	che	SCONJ
aveva	avere	AUX
capito	capire	VERB
[PAUSE]	[PAUSE]	X
quello	quello	PRON
che	che	PRON
diceva	dire	VERB

padre	padre	NOUN
burruano	Burruano	PROPN
il	il	DET
parroco	parroco	NOUN
eh	eh	INTJ

un	uno	DET
iorno	iorno	NOUN
((legge))	[READ]	X

finite	finire	VERB
le	il	DET
cose	cosa	NOUN
di	di	ADP
dio	Dio	PROPN
padre	padre	NOUN
burruano	Burruano	PROPN
fece	fare	VERB
a	a	ADP
michelino	Michelino	PROPN
tu	tu	PRON
resta	restare	VERB
qua	qua	ADV
((legge))	[READ]	X

il	il	DET
picciriddo	picciriddo	NOUN
e	e	CCONJ
il	il	DET
padrino	padrino	NOUN
si	si	PRON
trovarono	trovare	VERB
soli	solo	ADJ
in	in	ADP
la	il	DET
sacristia	sacristia	NOUN
((legge))	[READ]	X

padre	padre	NOUN
burruano	Burruano	PROPN
accavallò	accavallare	VERB
le	il	DET
gambe	gamba	NOUN
e	e	CCONJ
s'	si	PRON
addrummò	addrummare	VERB
una	uno	DET
sigaretta	sigaretta	NOUN
serraglio	Serraglio	PROPN
((legge))	[READ]	X

le	il	DET
stesse	stesso	ADJ
che	che	PRON
fumava	fumare	VERB
u	u	DET
papà	papà	NOUN
e	e	CCONJ
che	che	PRON
costavano	costare	VERB
care	caro	ADJ
non	non	ADV
parlò	parlare	VERB
[PAUSE]	[PAUSE]	X
non	non	ADV
disse	dire	VERB
nenti	nenti	PRON
((legge))	[READ]	X

dopo	dopo	ADV
tanticchia	tanticchia	ADV
comparse	comparire	VERB
a	a	DET
mammà	mammà	NOUN
con	con	ADP
la	il	DET
faccia	faccia	NOUN
prioccupata	prioccupato	ADJ
perchi	perché	ADV
l'	lo	DET
aspettava	aspettare	VERB
fori	fori	ADV
da	da	ADP
la	il	DET
chiesa	chiesa	NOUN
((legge))	[READ]	X

e	e	CCONJ
non	non	ADV
l'	lo	PRON
aveva	avere	AUX
visto	vedere	VERB
nesciri	nesciri	VERB
((legge))	[READ]	X

però	però	ADV
appena	appena	ADV
vitti	vitti	VERB
a	a	ADP
michilino	Michelino	PROPN
sittato	sittato	ADJ
e	e	CCONJ
composto	composto	ADJ
si	si	PRON
carmò	carmò	VERB
((legge))	[READ]	X

padre	padre	NOUN
burruano	Burruano	PROPN
si	si	PRON
susì	susì	VERB
((legge))	[READ]	X

cara	caro	ADJ
signora	signora	NOUN
sterlini	Sterlini	PROPN
è	essere	AUX
da	da	ADP
un	uno	DET
bel	bello	ADJ
pezzo	pezzo	NOUN
che	che	PRON
non	non	ADV
ci	ci	PRON
si	si	PRON
vede	vedere	VERB
((legge))	[READ]	X

a	a	DET
mammà	mammà	NOUN
arrussicò	arrussicò	VERB
((legge))	[READ]	X

mentre	mentre	SCONJ
gli	gli	PRON
pruiva	pruiva	VERB
la	il	DET
mano	mano	NOUN
((legge))	[READ]	X

gli	gli	PRON
porgeva	porgere	VERB

il	il	DET
parrino	parrino	NOUN
la	la	PRON
pigliò	pigliare	VERB
la	il	DET
stringì	stringì	VERB
ma	ma	CCONJ
non	non	ADV
glie	gli	PRON
la	la	PRON
lassò	lassò	VERB
anzi	anzi	ADV
la	la	PRON
mise	mettere	VERB
in	in	ADP
mezzo	mezzo	NOUN
a	a	ADP
le	il	DET
so'	so'	ADJ
du	du	NUM
mano	mano	NOUN
((legge))	[READ]	X

vorrei	volere	AUX
parlar	parlare	VERB
le	le	PRON
di	di	ADP
suo	suo	DET
figlio	figlio	NOUN
perché	perché	SCONJ
è	essere	AUX
stato	essere	AUX
discolo	discolo	ADJ
((legge))	[READ]	X

no	no	INTJ
no	no	INTJ
tutt'	tutto	PRON
altro	altro	PRON
fece	fare	VERB
il	il	DET
parrino	parrino	NOUN
carezzando	carezzare	VERB
il	il	DET
dorso	dorso	NOUN
di	di	ADP
la	il	DET
man	mano	NOUN
da'	da'	ADP
mammà	mammà	NOUN
((legge))	[READ]	X

michilino	Michelino	PROPN
vai	andare	VERB
in	in	ADP
chiesa	chiesa	NOUN
e	e	CCONJ

aspetta	aspettare	VERB
mi	mi	PRON

((legge))	[READ]	X

mentre	mentre	SCONJ
patre	patre	NOUN
burruano	burruano	PROPN
inserrava	inserrare	VERB
la	il	DET
porta	porta	NOUN
di	di	ADP
la	il	DET
sacristia	sacristia	NOUN
chiudeva	chiudere	VERB
a	a	ADP
chiave	chiave	NOUN
((legge))	[READ]	X

michilino	Michelino	PROPN
principiò	principiare	VERB
a	a	ADP
furriare	furriare	VERB
chiesa	chiesa	NOUN
chiesa	chiesa	NOUN
((legge))	[READ]	X

a	a	ADP
girare	girare	VERB
per	per	ADP
la	il	DET
chiesa	chiesa	NOUN

davati	davati	ADP
a	a	ADP
la	il	DET
statua	statua	NOUN
di	di	ADP
san	santo	NOUN
caloriu	Caloriu	PROPN
si	si	PRON
fermò	fermare	VERB
a	a	ADP
longo	longo	ADJ
((legge))	[READ]	X

san	santo	NOUN
caloriu	Caloriu	PROPN
cioè	cioè	CCONJ
san	santo	NOUN
calogeno	Calogeno	PROPN
che	che	PRON
è	essere	AUX
il	il	DET
protettore	protettore	NOUN
di	di	ADP
vigata	Vigata	PROPN
di	di	ADP
porto	Porto	PROPN
empedocle	Empedocle	PROPN
((legge))	[READ]	X

san	santo	NOUN
calogeno	Calogeno	PROPN
che	che	PRON
è	essere	AUX
un	uno	DET
santo	santo	NOUN
nero	nero	ADJ
di	di	ADP
pelle	pelle	NOUN
è	essere	AUX
un	uno	DET
santo	santo	NOUN
scuro	scuro	ADJ
scuro	scuro	ADJ
scuro	scuro	ADJ
eh	eh	INTJ

camilleri	Camilleri	PROPN
ha	avere	AUX
raccontato	raccontare	VERB
molte	molto	ADJ
volte	volta	NOUN
di	di	ADP
la	il	DET
sua	suo	ADJ

areligiosità	areligiosità	NOUN
di	di	ADP
la	il	DET
sua	suo	ADJ
acattolicità	acattolicità	NOUN
però	però	ADV
dice	dire	VERB
io	io	PRON

in~	in~	X
per	per	ADP
san	santo	NOUN
calogero	Calogero	PROPN
il	il	DET
mio	mio	ADJ
san	santo	NOUN
calorio	Calorio	PROPN
eh	eh	INTJ
il	il	DET
santo	santo	NOUN
protettore	protettore	ADJ
di	di	ADP
la	il	DET
mia	mio	ADJ
città	città	NOUN
ho	avere	VERB
una	uno	DET
devozione	devozione	NOUN

ho	avere	VERB
una	uno	DET
devozione	devozione	NOUN
particolare	particolare	ADJ
perché	perché	SCONJ
gli	gli	PRON
sono	essere	AUX
legato	legare	VERB
per	per	ADP
motivi	motivo	NOUN
affettivi	affettivo	ADJ
familiari	familiare	ADJ
domestici	domestico	ADJ
quello	quello	PRON
che	che	PRON
vi	vi	PRON
pare	parere	VERB
insomma	insomma	ADV

c'	ci	PRON
è	essere	VERB
questa	questo	DET
questo	questo	DET
rapporto	rapporto	NOUN
di	di	ADP
camilleri	Camilleri	PROPN
con	con	ADP
san	santo	NOUN
calogero	calogero	PROPN
che	che	PRON
spesso	spesso	ADV
e	e	CCONJ
volentieri	volentieri	ADV
ritorna	ritornare	VERB
[PAUSE]	[PAUSE]	X
in	in	ADP
i	il	DET
suoi	suo	ADJ
libri	libro	NOUN

ogni	ogni	DET
anno	anno	NOUN
la	il	DET
processione	processione	NOUN
di	di	ADP
san	santo	NOUN
caloriu	Caloriu	PROPN
passava	passare	VERB
sotto	sotto	ADP
i	il	DET
finestroni	finestrone	NOUN
di	di	ADP
la	il	DET
sua	suo	ADJ
casa	casa	NOUN
in	in	ADP
un	uno	DET
subisso	subisso	NOUN
((legge))	[READ]	X

un	uno	DET
tirribilio	tirribilio	NOUN
di	di	ADP
vociate	vociata	NOUN
priere	priere	NOUN
tamburinate	tamburinata	NOUN
scamparellate	scamparellata	NOUN
marcette	marcetta	NOUN
di	di	ADP
la	il	DET
banda	banda	NOUN
comunale	comunale	ADJ
((legge))	[READ]	X

mentre	mentre	SCONJ
la	il	DET
gente	gente	NOUN
da	da	ADP
i	il	DET
balconi	balcone	NOUN
gettava	gettare	VERB
chilate	chilata	NOUN
intere	intera	NOUN
di	di	ADP
pane	pane	NOUN
tagliato	tagliato	ADJ
a	a	ADP
fette	fetta	NOUN
((legge))	[READ]	X

su	su	ADP
quelli	quello	PRON
che	che	PRON
seguivano	seguire	VERB
il	il	DET
santo	santo	NOUN
e	e	CCONJ
che	che	PRON
pigliavano	pigliare	VERB
a	a	ADP
volo	volo	NOUN
((legge))	[READ]	X

ora	ora	ADV
com'	come	SCONJ
è	essere	VERB
che	che	SCONJ
mai	mai	ADV
prima	prima	ADV
aveva	avere	AUX
fatto	fare	VERB
caso	caso	NOUN
a	a	ADP
la	il	DET
faccia	faccia	NOUN
di	di	ADP
il	il	DET
santo	santo	NOUN
((legge))	[READ]	X

com'	come	SCONJ
è	essere	VERB
che	che	SCONJ
non	non	ADV
si	si	PRON
era	essere	AUX
mai	mai	ADV
addunato	addunare	VERB
che	che	SCONJ
san	santo	NOUN
caloriu	Caloriu	PROPN
era	essere	AUX
nivuro	nivuro	ADJ
di	di	ADP
pelli	pelli	NOUN
((legge))	[READ]	X

ora	ora	ADV
a	a	ADP
la	il	DET
luce	luce	NOUN
di	di	ADP
le	il	DET
decine	decina	NOUN
di	di	ADP
cannile	cannile	NOUN
davanti	davanti	ADV
a	a	ADP
la	il	DET
statua	statua	NOUN
si	si	PRON
fece	fare	VERB
capace	capace	ADJ
di	di	ADP
la	il	DET
verità	verità	NOUN
((legge))	[READ]	X

quel	quello	DET
santo	santo	NOUN
era	essere	AUX
un	uno	DET
negro	negro	NOUN
((legge))	[READ]	X

e	e	CCONJ
quasi	quasi	ADV
di	di	ADP
sicuro	sicuro	ADJ
era	essere	AUX
un	uno	DET
bissino	bissino	NOUN
((legge))	[READ]	X

ma	ma	CCONJ
se	se	SCONJ
era	essere	AUX
un	uno	DET
bissino	bissino	NOUN
feroce	feroce	ADJ
e	e	CCONJ
servaggio	servaggio	ADJ
((legge))	[READ]	X

pirchì	pirchì	ADV
l'	lo	PRON
avivano	avivano	AUX
fatto	fare	VERB
santo	santo	NOUN
((legge))	[READ]	X

di	di	ADP
certo	certo	ADJ
c'	ci	PRON
era	essere	AUX
stato	stato	VERB
errori	errori	NOUN
((legge))	[READ]	X

e	e	CCONJ
lui	lui	PRON
doviva	doviva	AUX
metter	mettere	VERB
ci	ci	PRON
rimeddio	rimeddio	NOUN
((legge))	[READ]	X

se	se	SCONJ
avesse	avere	AUX
avuto	avere	VERB
il	il	DET
moschetto	moschetto	NOUN
l'	il	PRON
avvrebbe	avere	AUX
pigliato	pigliare	VERB
abbaionettato	abbaionettare	VERB
e	e	CCONJ
come	come	SCONJ
aviva	aviva	AUX
fatto	fatto	NOUN
con	con	ADP
la	il	DET
fotografia	fotografia	NOUN
do	do	ADP
zu	zu	NOUN
pitrino	Pitrino	PROPN
((legge))	[READ]	X

doviva	doviva	AUX
[PAUSE]	[PAUSE]	X
pensar	pensare	VERB
ci	ci	PRON
bene	bene	ADV
((legge))	[READ]	X

eh	eh	INTJ
vedete	vedere	VERB

michelino	Michelino	PROPN
si	si	PRON
fa	fare	VERB
addirittura	addirittura	ADV

si	si	PRON
erge	ergere	VERB
eh	eh	INTJ
a	a	ADP
difensore	difensore	NOUN
di	di	ADP
la	il	DET
verità	verità	NOUN
dice	dire	VERB
ma	ma	CCONJ
com'	come	SCONJ
è	essere	AUX
possibile	possibile	ADJ
che	che	SCONJ
abbiano	avere	AUX
fatto	fare	VERB
santo	santo	NOUN

un	uno	DET
abissino	abissino	NOUN
un	uno	DET
nero	nero	NOUN
eh	eh	INTJ
è	essere	AUX
stato	essere	AUX
un	uno	DET
errore	errore	NOUN
bisogna	bisognare	VERB
rimediare	rimediare	VERB
a	a	ADP
questo	questo	DET
errore	errore	NOUN
eh	eh	INTJ
vedete	vedere	VERB
la	la	DET

come	come	ADV
come	come	ADV
si	si	PRON
costruisce	costruire	VERB
eh	eh	INTJ
la	il	DET
personalità	personalità	NOUN
di	di	ADP
michelino	Michelino	PROPN

si	si	PRON
fermò	fermare	VERB
davanti	davanti	ADV
a	a	ADP
gesù	Gesù	PROPN
croci~	croci~	X
crucifisso	crucifisso	ADJ
((legge))	[READ]	X

sapiva	sapiva	VERB
e	e	CCONJ
glie	gli	PRON
lo	lo	PRON
aveva	avere	AUX
ripetuto	ripetire	VERB
poco	poco	ADV
prima	prima	ADV
patre	patre	NOUN
burruano	Burruano	PROPN
((legge))	[READ]	X

che	che	SCONJ
la	il	DET
colpa	colpa	NOUN
di	di	ADP
tutto	tutto	DET
quel	quello	DET
sangue	sangue	NOUN
che	che	PRON
gli	gli	PRON
nisciva	nisciva	VERB
da	da	ADP
il	il	DET
costato	costato	NOUN
ferito	ferito	ADJ
da	da	ADP
la	il	DET
lancia	lancia	NOUN
di	di	ADP
quella	quello	DET
corona	corona	NOUN
di	di	ADP
spine	spina	NOUN
((legge))	[READ]	X

che	che	SCONJ
gli	gli	PRON
spurtusavano	spurtusavano	VERB
la	il	DET
testa	testa	NOUN
che	che	PRON
gli	gli	PRON
((legge))	[READ]	X

bucavano	bucare	VERB
la	il	DET
testa	testa	NOUN
di	di	ADP
quella	quello	DET
smorfia	smorfia	NOUN
di	di	ADP
duluri	duluri	NOUN
che	che	PRON
gli	gli	PRON
si	si	PRON
liggiva	liggiva	VERB
in	in	ADP
la	il	DET
faccia	faccia	NOUN
era	essere	AUX
macari	macari	ADV
sodi	sodi	ADJ
lui	lui	PRON
michilino	Michelino	PROPN
((legge))	[READ]	X

e	e	CCONJ
che	che	SCONJ
ogni	ogni	DET
volta	volta	NOUN
che	che	SCONJ
non	non	ADV
era	essere	AUX
bidiente	bidiente	ADJ
ogni	ogni	DET
volta	volta	NOUN
che	che	SCONJ
diciva	diciva	VERB
una	uno	DET
farfantarìa	farfantarìa	NOUN
((legge))	[READ]	X

ogni	ogni	DET
volta	volta	NOUN
che	che	SCONJ
rubava	rubare	VERB
un	uno	DET
dolci	dolci	NOUN
la	il	DET
marmellata	marmellata	NOUN
il	il	DET
meli	meli	NOUN
((legge))	[READ]	X

allura	allura	ADV
i	il	DET
chiova	chiova	NOUN
che	che	PRON
tenevano	tenere	VERB
gesù	gesù	ADV
inchiovato	inchiovato	ADJ
a	a	ADP
la	il	DET
cruci	cruci	NOUN
trasivano	trasivano	VERB
ancora	ancora	ADV
di	di	ADP
chiù	chiù	ADV
((legge))	[READ]	X

in	in	ADP
quella	quello	DET
carni	carni	NOUN
marturiata	marturiato	ADJ
((legge))	[READ]	X

eh	eh	INTJ
niente	niente	PRON
meno	meno	ADV
cioè	cioè	ADV
il	il	DET
dolore	dolore	NOUN
[PAUSE]	[PAUSE]	X
di	di	ADP

gesù	Gesù	PROPN
è	essere	AUX
praticamente	praticamente	ADV
una	uno	DET
conseguenza	conseguenza	NOUN
diretta	diretto	ADJ
di	di	ADP
i	il	DET
peccati	peccato	NOUN
più	più	ADV
o	o	CCONJ
meno	meno	ADV
gravi	grave	ADJ
di	di	ADP
michelino	Michelino	PROPN

ogni	ogni	DET
piccatazzo	piccatazzo	NOUN
che	che	PRON
faciva	faciva	VERB
era	essere	AUX
come	come	ADP
una	uno	DET
martellata	martellata	NOUN
supra	supra	ADP
i	il	DET
chiova	chiova	NOUN
((legge))	[READ]	X

s'	si	PRON
agginucchiò	agginucchiò	VERB
[PAUSE]	[PAUSE]	X
principiò	principiare	VERB
a	a	ADP
prigari	prigaro	NOUN
e	e	CCONJ
prigando	prigando	VERB
grosse	grosso	ADJ
lacrime	lacrima	NOUN
gli	gli	PRON
calavano	calare	VERB
da	da	ADP
l'	il	DET
occhi	occhio	NOUN
((legge))	[READ]	X

dopo	dopo	ADP
capì	capire	VERB
che	che	PRON
doviva	doviva	AUX
esseri	esseri	AUX
passata	passare	VERB
una	uno	DET
mezz'	mezzo	ADJ
orata	orata	NOUN
e	e	CCONJ
a	a	DET
mamma	mamma	NOUN
'	'	PUNCT
ancora	ancora	ADV
non	non	ADV
si	si	PRON
vedeva	vedere	VERB
((legge))	[READ]	X

allura	allura	ADV
si	si	PRON
susì	susì	VERB
[PAUSE]	[PAUSE]	X
e	e	CCONJ
si	si	PRON
rimisi	rimisi	VERB
davanti	davanti	ADV
la	il	DET
statua	statua	NOUN
di	di	ADP
san	santo	NOUN
caloriu	Caloriu	PROPN
((legge))	[READ]	X

si	si	PRON
taliò	taliò	VERB
torno	torno	ADV
torno	torno	ADV
[PAUSE]	[PAUSE]	X
in	in	ADP
chiesa	chiesa	NOUN
non	non	ADV
c'	ci	PRON
era	essere	VERB
anima	anima	NOUN
criata	criata	ADJ
((legge))	[READ]	X

s'	si	PRON
arrampicò	arrampicare	VERB
su	su	ADP
la	il	DET
balaustra	balaustra	NOUN
sistimata	sistimata	ADJ
davanti	davanti	ADV
a	a	ADP
la	il	DET
statua	statua	NOUN
si	si	PRON
mise	mettere	VERB
dritto	dritto	NOUN
in	in	ADP
quilibrio	quilibrio	NOUN
e	e	CCONJ
sputò	sputare	VERB
in	in	ADP
faccia	faccia	NOUN
a	a	ADP
il	il	DET
santo	santo	NOUN
((legge))	[READ]	X

scinnì	scinnì	VERB
e	e	CCONJ
tornò	tornare	VERB
ad	a	ADP
agginucchiar	agginucchiare	VERB
si	si	PRON
davanti	davanti	ADV
a	a	ADP
gesù	Gesù	PROPN
((legge))	[READ]	X

eh	eh	INTJ
non	non	ADV
sa	sapere	VERB
cosa	cosa	NOUN
fare	fare	VERB
a	a	ADP
questo	questo	DET
santo	santo	NOUN
nero	nero	ADJ
che	che	PRON
gli	lo	PRON
da	dare	VERB
un	uno	DET
fastidio	fastidio	NOUN
pazzesco	pazzesco	ADJ
almeno	almeno	ADV
gli	lo	PRON
sputa	sputare	VERB
in	in	ADP
faccia	faccia	NOUN
[PAUSE]	[PAUSE]	X
eh	eh	INTJ

a	a	DET
mammà	mammà	NOUN
lo	lo	PRON
trovò	trovare	VERB
accussì	accussì	ADV
si	si	PRON
l'	lo	PRON
abbrazzà	abbrazzà	VERB
e	e	CCONJ
niscirono	niscirono	VERB
fora	fora	ADV
da	da	ADP
la	il	DET
chiesa	chiesa	NOUN
((legge))	[READ]	X

a	a	DET
mammà	mammà	NOUN
era	essere	AUX
russa	russa	ADJ
in	in	ADP
faccia	faccia	NOUN
((legge))	[READ]	X

pariva	pariva	VERB
pigliata	pigliare	VERB
da	da	ADP
un	uno	DET
cavudo	cavudo	NOUN
più	più	ADV
forti	forti	ADJ
di	di	ADP
quello	quello	PRON
che	che	PRON
c'	ci	PRON
era	essere	VERB
((legge))	[READ]	X

michilino	Michelino	PROPN
s'	si	PRON
addunò	addunò	VERB
che	che	SCONJ
a	a	ADP
la	il	DET
mamma	mamma	NOUN
'	'	PUNCT
c'	ci	PRON
amancavano	amancavano	VERB
du	du	NUM
buttuna	buttuna	NOUN
di	di	ADP
la	il	DET
cammisetta	cammisetta	NOUN
((legge))	[READ]	X

glie	gli	PRON
lo	lo	PRON
disse	dire	VERB
((legge))	[READ]	X

a'	a'	ADP
mammà	mammà	NOUN
arrussicò	arrussicò	VERB
di	di	ADP
più	più	ADV
((legge))	[READ]	X

la	il	DET
faccia	faccia	NOUN
le	le	PRON
addivintò	addivintò	VERB
una	uno	DET
vampa	vampa	NOUN
di	di	ADP
foco	foco	NOUN
((legge))	[READ]	X

quando	quando	SCONJ
me	me	PRON
la	la	PRON
misi	mettere	VERB
non	non	ADV
me	me	PRON
